,Unnamed: 0,Entity,Year,Annual CO₂ emissions (per capita),Per capita methane emissions in CO₂ equivalents,Per capita greenhouse gas emissions in CO₂ equivalents,Annual CO₂ emissions,Share of annual CO₂ emissions embedded in trade,Share of global annual CO₂ emissions,Coal electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Gas electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Oil electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Nuclear electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Hydro electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Wind electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Solar electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Bioenergy electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Other renewable electricity excluding bioenergy per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh,Fossil fuel electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-fossil-nuclear-renewables),Nuclear electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-fossil-nuclear-renewables),Renewable electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-fossil-nuclear-renewables),Carbon dioxide emissions from buildings,Carbon dioxide emissions from industry,Carbon dioxide emissions from other fuel combustion,Carbon dioxide emissions from transport,Carbon dioxide emissions from manufacturing and construction,Fugitive emissions of carbon dioxide from energy production,Carbon dioxide emissions from electricity and heat,Continent
655,655,Cambodia,2018,0.85617536,1.533508,5.341309,13933845.0,129.29317,0.03793543,197.24081,,16.59035,,305.3853,,2.4578295,4.301202,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,213.83116,,312.14435,710000.0,3320000.0,210000.0,5150000.0,720000.0,15601073.69224842,3420000.0,Asia
656,656,Cambodia,2019,1.1303291,1.5244014,5.4879484,18629300.0,105.509575,0.05020796,238.452,,39.43862,,257.26117,,7.280977,6.0674806,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,277.89062,,270.60965,900000.0,5010000.0,259999.98,6230000.0,760000.0,15601073.69224842,4470000.0,Asia
657,657,Cambodia,2020,1.138037,1.5122248,5.165846,19034220.0,104.79799,0.054187596,246.92859,,23.915602,,242.14548,,18.534592,4.1852303,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,270.8442,,264.86526,730000.0,5350000.0,690000.0,6580000.0,2190000.0,15601073.69224842,5130000.0,Asia
658,658,Cambodia,2021,1.1339629,1.4751105,5.12349,19248236.0,101.41754,0.052033883,215.03085,,29.45628,,309.29095,,37.114914,2.9456282,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,244.48714,,349.35147,890000.0,5890000.0,670000.0,6590000.0,2640000.0,15601073.69224842,4030000.2,Asia
659,659,Cambodia,2022,1.1399199,1.4670533,4.7385235,19608584.0,96.37728,0.05257862,199.98,,18.021452,,358.1037,,42.437614,0.58133715,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,218.00145,,401.12265,910000.0,6020000.0,690000.0,6800000.0,2720000.0,15601073.69224842,3540000.0,Asia
660,660,Cameroon,1990,0.22986522,2.0131528,5.4524646,2604793.0,17.429092,0.011460224,,54.750964875,37.805533195652174,,207.84151608695652,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,75.8931620652174,,211.44761652173912,690000.0,259999.98,16302579.82596074,1750000.0,170000.0,15601073.69224842,40000.0,Africa
661,661,Cameroon,1991,0.22871324,1.9105073,4.6576858,2668440.0,16.489662,0.011508791,,54.750964875,37.805533195652174,,207.84151608695652,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,75.8931620652174,,211.44761652173912,680000.0,210000.0,16302579.82596074,1570000.0,150000.0,4230000.0,40000.0,Africa
662,662,Cameroon,1992,0.22590515,1.7882941,4.151307,2712299.0,21.246977,0.012039587,,54.750964875,37.805533195652174,,207.84151608695652,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,75.8931620652174,,211.44761652173912,530000.0,250000.0,16302579.82596074,1570000.0,140000.0,4230000.0,30000.0,Africa
663,663,Cameroon,1993,0.23198985,1.6635071,3.7363303,2865801.0,20.635696,0.012593724,,54.750964875,37.805533195652174,,207.84151608695652,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,75.8931620652174,,211.44761652173912,550000.0,250000.0,16302579.82596074,1690000.0,150000.0,3030000.0,30000.0,Africa
664,664,Cameroon,1994,0.3840852,1.5187793,4.6699896,4879764.0,5.535104,0.021222873,,54.750964875,37.805533195652174,,207.84151608695652,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,75.8931620652174,,211.44761652173912,620000.0,200000.0,16302579.82596074,1760000.0,140000.0,1840000.0,30000.0,Africa
665,665,Cameroon,1995,0.41158357,1.52165,4.0378723,5374671.0,4.586048,0.022839757,,54.750964875,37.805533195652174,,207.84151608695652,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,75.8931620652174,,211.44761652173912,570000.0,220000.0,16302579.82596074,1710000.0,160000.0,1950000.0,30000.0,Africa
666,666,Cameroon,1996,0.44537953,1.5720617,4.223012,5974660.0,2.2831006,0.024629476,,54.750964875,37.805533195652174,,207.84151608695652,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,75.8931620652174,,211.44761652173912,530000.0,120000.0,16302579.82596074,1730000.0,150000.0,2140000.0,30000.0,Africa
667,667,Cameroon,1997,0.390468,1.5118515,4.772585,5378781.0,12.73308,0.022042463,,54.750964875,37.805533195652174,,207.84151608695652,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,75.8931620652174,,211.44761652173912,560000.0,250000.0,16302579.82596074,1820000.0,160000.0,2000000.0,30000.0,Africa
668,668,Cameroon,1998,0.37986752,1.5292488,5.0931907,5373172.0,13.442023,0.022108382,,54.750964875,37.805533195652174,,207.84151608695652,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,75.8931620652174,,211.44761652173912,610000.0,300000.0,16302579.82596074,1880000.0,150000.0,2010000.0,50000.0,Africa
669,669,Cameroon,1999,0.35933894,1.5132052,4.9953713,5219450.0,-1.0311431,0.02100067,,54.750964875,37.805533195652174,,207.84151608695652,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,75.8931620652174,,211.44761652173912,550000.0,340000.0,16302579.82596074,1640000.0,170000.0,2000000.0,40000.0,Africa
670,670,Cameroon,2000,0.37475404,1.5501618,4.5870023,5588569.0,11.310623,0.02190689,,54.750964875,2.6822896,,228.6652,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,2.6822896,,228.6652,700000.0,360000.0,16302579.82596074,1860000.0,190000.0,2020000.0,40000.0,Africa
671,671,Cameroon,2001,0.3633318,1.4753363,4.256329,5562424.0,24.384027,0.021638377,,54.750964875,4.5723276,,224.69725,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,4.5723276,,224.69725,600000.0,390000.0,16302579.82596074,1860000.0,190000.0,2010000.0,60000.0,Africa
672,672,Cameroon,2002,0.34025183,1.396591,3.5731392,5350642.0,42.649265,0.020362554,,54.750964875,7.6309013,,200.31117,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,7.6309013,,200.31117,530000.0,380000.0,16302579.82596074,2069999.9,210000.0,1820000.0,90000.0,Africa
673,673,Cameroon,2003,0.35300136,1.4114337,3.6561937,5704622.0,13.108844,0.020617012,,54.750964875,9.900782,,215.9608,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,9.900782,,215.9608,570000.0,380000.0,16302579.82596074,2100000.0,200000.0,1810000.0,120000.0,Africa
674,674,Cameroon,2004,0.34306374,1.2982199,3.7257063,5698455.0,8.571323,0.019902047,,54.750964875,11.438558,,233.5874,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,11.438558,,233.5874,540000.0,410000.0,16302579.82596074,2170000.0,200000.0,1660000.0,120000.0,Africa
675,675,Cameroon,2005,0.31765655,1.3172138,3.512991,5423858.0,15.680729,0.018314937,,54.750964875,13.470302,,218.45316,,0.6631251600000001,4.527774417647059,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,13.470302,,218.45316,480000.0,400000.0,16302579.82596074,2110000.0,180000.0,1650000.0,160000.0,Africa
676,676,Cameroon,2006,0.3125808,1.2161981,3.6006343,5485919.0,13.829215,0.017911218,,54.750964875,32.477886,,219.36818,,0.6631251600000001,36.4664,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,32.477886,,255.83456,410000.0,390000.0,16302579.82596074,1870000.0,230000.0,1560000.0,600000.0,Africa
677,677,Cameroon,2007,0.4104939,1.1667928,3.6259499,7409373.0,0.5286345,0.023495976,,26.592949,46.53766,,211.08153,,0.6631251600000001,4.432158,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,73.130615,,215.5137,380000.0,450000.0,16302579.82596074,2130000.0,290000.0,1540000.0,1330000.0,Africa
678,678,Cameroon,2008,0.3941315,1.1513313,4.4964094,7320619.0,5.653736,0.022824012,,26.919273,46.83954,,225.58353,,0.6631251600000001,4.3070836,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,73.75881,,229.8906,360000.0,380000.0,16302579.82596074,2180000.0,310000.0,1700000.0,1410000.0,Africa
679,679,Cameroon,2009,0.44757628,1.1261188,4.953238,8554963.0,13.776249,0.027122518,,21.45027,66.9667,,208.22458,,0.6631251600000001,3.6622412,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,88.41697,,211.88683,360000.0,420000.0,16302579.82596074,2510000.0,380000.0,1760000.0,1550000.0,Africa
680,680,Cameroon,2010,0.42624035,1.0672135,3.759051,8383322.0,14.919134,0.02513295,,21.354416,58.978863,,214.56102,,0.6631251600000001,3.0506308,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,80.33328,,217.61168,370000.0,390000.0,16302579.82596074,2680000.0,360000.0,1550000.0,1650000.0,Africa
681,681,Cameroon,2011,0.4005975,1.0224841,3.402701,8105014.0,14.255016,0.023489702,,18.287579,54.368477,,215.00261,,0.6631251600000001,2.9655533,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,72.65606,,217.96815,400000.0,440000.0,16302579.82596074,2830000.0,370000.0,1420000.0,1300000.0,Africa
682,682,Cameroon,2012,0.36537942,1.0262865,3.1884673,7603374.0,30.01132,0.021723913,,13.935923,41.80777,,202.31116,,0.6631251600000001,2.8832943,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,55.74369,,205.19444,430000.0,490000.0,16302579.82596074,3010000.0,390000.0,1300000.0,1220000.0,Africa
683,683,Cameroon,2013,0.3667591,1.0507488,3.4972436,7849517.0,22.856527,0.02223555,,42.985878,47.658253,,202.31395,,0.6631251600000001,3.2706645,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,90.644135,,205.58463,450000.0,540000.0,16302579.82596074,3200000.0,410000.0,1410000.0,1490000.0,Africa
684,684,Cameroon,2014,0.3976225,1.0757847,2.5897954,8771510.0,21.287064,0.024743263,,60.74372,51.67749,,196.2838,,0.45331132,3.1731794,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,112.42121,,199.9103,420000.0,500000.0,70000.0,3410000.0,420000.0,1520000.0,1850000.0,Africa
685,685,Cameroon,2015,0.43274096,1.1500046,3.2777221,9850663.0,13.48224,0.027822882,,65.4559,92.25328,,189.77818,,0.43930134,1.7572054,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,157.70918,,191.97469,470000.0,660000.0,90000.0,3170000.0,220000.0,1830000.0,2030000.0,Africa
686,686,Cameroon,2016,0.424868,1.1366494,3.0031228,9964924.0,15.89412,0.028136263,,67.7918,48.60544,,184.61539,,0.4263635,1.705454,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,116.39724,,186.74722,470000.0,910000.0,90000.0,3260000.0,230000.0,1810000.0,2120000.0,Africa
687,687,Cameroon,2017,0.39728242,1.0280808,3.0369163,9585872.0,17.209232,0.026634896,,73.3569,48.9046,,208.88066,,0.8288915,1.657783,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,122.261505,,211.36734,510000.0,990000.0,100000.0,3190000.0,240000.0,1760000.0,2250000.0,Africa
688,688,Cameroon,2018,0.39697564,1.0042794,2.7459483,9847527.0,7.3079367,0.026810272,,92.718094,48.777782,,200.3517,,0.80624425,1.6124885,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,141.49588,,202.77045,540000.0,1100000.0,110000.0,3320000.0,250000.0,1810000.0,2620000.0,Africa
689,689,Cameroon,2019,0.37661466,1.0056796,2.5268285,9605969.0,6.37818,0.025889117,,85.077705,39.99044,,197.20778,,0.7841263,1.5682526,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,125.068146,,199.56015,550000.0,1080000.0,120000.0,3420000.0,259999.98,1770000.0,2340000.0,Africa
690,690,Cameroon,2020,0.3706761,1.0052046,2.503353,9715630.0,8.325039,0.027658956,,102.24884,31.666618,,199.53786,,0.76305103,1.5261021,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,133.91547,,201.827,570000.0,1330000.0,120000.0,3420000.0,259999.98,1520000.0,2540000.0,Africa
691,691,Cameroon,2021,0.35686454,0.9591958,2.5169606,9605282.0,11.888896,0.025966022,,85.080246,30.836946,,194.30992,,0.7430589,1.4861178,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,115.91719,,196.5391,580000.0,1740000.0,120000.0,3560000.0,270000.0,1320000.0,2200000.0,Africa
692,692,Cameroon,2022,0.36354783,0.9267064,2.3363824,10045834.0,8.498677,0.026936984,,72.015945,31.484358,,189.26804,,0.7237783,1.4475566,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,103.5003,,191.43936,600000.0,1820000.0,120000.0,3680000.0,280000.0,1260000.0,2060000.0,Africa
693,693,Canada,1990,16.481619,3.466084,28.50674,458014900.0,5.4161453,2.0151136,2958.6782,347.3982,592.5993,2607.4656,10640.134,0.06906192,35.84364416700001,285.0161713043478,,12.35625,12.99567604,2.9825681935806454,0.0053310883,821.3425,201.27777,637.6045,315.60306,962.80804,3898.6758,2607.4656,10782.487,62820000.0,5820000.0,7340000.0,124670000.0,76360000.0,4370000.0,138130000.0,North America
694,694,Canada,1991,15.973067,3.4839678,26.912672,449756130.0,7.173267,1.9397659,3142.5405,306.20993,502.00388,2995.294,10912.893,0.06816001,35.84364416700001,285.0161713043478,,12.45,12.99567604,2.9825681935806454,0.0053310883,853.54443,234.27486,642.0107,305.49612,912.6727,3950.7544,2995.294,11054.452,62320000.0,4770000.0,7390000.0,120950000.0,74310000.0,4760000.0,138800000.0,North America
695,695,Canada,1992,16.263006,3.5897582,27.131369,463496740.0,6.809461,2.0574093,3158.94,460.41998,547.1566,2807.7866,11058.734,2.0701706,0.072022006,285.0161713043478,,13.953125,12.99567604,0.005701755,0.16388889,875.4851,222.28362,680.55365,311.20917,936.4967,4166.5166,2807.7866,11217.543,64220000.0,4800000.0,7990000.0,125210000.0,73370000.0,4970000.0,145860000.0,North America
696,696,Canada,1993,16.09954,3.6067767,26.408747,464160000.0,3.9025714,2.0397449,2857.516,530.6508,416.5014,3235.5933,11176.095,2.0464344,0.071196206,285.0161713043478,,15.053124,12.99567604,0.005701755,0.16388889,895.0386,259.1228,722.08167,276.30972,948.5795,3804.6682,3235.5933,11345.291,67350000.0,4890000.0,8340000.0,127180000.0,73260000.0,3550000.0,137510000.0,North America
697,697,Canada,1994,16.421047,3.6843252,27.69564,478630560.0,1.8547984,2.0816407,2972.857,529.6187,345.41693,3673.8877,11248.2,2.0241954,0.070422515,285.0161713043478,,17.915625,12.99567604,0.005701755,0.16388889,910.70996,297.45615,747.5287,292.96918,968.85803,3847.8926,3673.8877,11446.984,68570000.0,5770000.0,8430000.0,133420000.0,76420000.0,2140000.0,142060000.0,North America
698,698,Canada,1995,16.681196,3.7715445,26.966963,491413660.0,0.86996037,2.088271,3109.5269,678.0743,213.97235,3298.2705,11339.766,2.0027742,0.1304215,285.0161713043478,,22.305832,12.99567604,0.010672513,0.16388889,927.94366,269.90057,772.519,306.2336,1016.6471,4001.5735,3298.2705,11584.196,67640000.0,6530000.0,8930000.0,137090000.0,77540000.0,2940000.0,147400000.0,North America
699,699,Canada,1996,17.056643,3.7978005,28.338413,507728670.0,-0.48134056,2.0930214,3010.7314,625.5711,249.34705,3094.7512,11912.17,2.0828288,0.19802786,285.0161713043478,,23.52661,12.99567604,0.016374268,0.17222221,984.97797,255.89473,785.5823,312.5264,1041.7711,3885.6497,3094.7512,12167.364,73130000.0,6190000.0,9490000.0,140440000.0,81090000.0,2720000.0,148680000.0,North America
700,700,Canada,1997,17.366526,3.8467205,27.342,522021920.0,2.925713,2.139267,3224.5127,759.38245,400.03647,2726.4546,11599.808,2.0626042,0.23112372,285.0161713043478,,25.525686,12.99567604,0.019298244,0.17222221,968.5545,227.65204,801.0565,326.6361,1073.6844,4383.9316,2726.4546,11873.84,70430000.0,6660000.0,9890000.0,144850000.0,81030000.0,2670000.0,161310000.0,North America
701,701,Canada,1998,17.462454,3.836888,28.146597,529635740.0,2.116963,2.1792321,3494.6836,871.20966,555.82196,2340.6758,10909.009,2.0441825,0.33317748,285.0161713043478,,28.085169,1.2351011,0.028070176,0.17222221,919.0831,197.20174,787.57275,349.21582,1094.4218,4921.7153,2340.6758,11207.702,63290000.0,6830000.0,9520000.0,147470000.0,78450000.0,3730000.0,175650000.0,North America
702,702,Canada,1999,17.7737,3.808791,28.828463,543865600.0,-0.39687452,2.1882656,3470.207,910.95154,484.30823,2385.0098,11274.735,5.2942114,0.4334442,285.0161713043478,,27.94734,1.4409511,0.036842104,0.45,958.3355,202.72223,841.914,335.69028,1115.5518,4865.467,2385.0098,11572.729,66480004.0,7120000.0,9800000.0,151160000.0,79180000.0,3410000.0,177290000.0,North America
703,703,Canada,2000,18.330475,3.8875382,29.016642,566261400.0,2.5266635,2.2197142,3762.4873,1159.8547,437.3329,2340.1033,11548.696,8.416472,0.647421,288.74976,,27.865759,1.5481061,0.045614038,0.7333333,991.0002,200.81578,892.2072,355.18835,1109.1815,5359.675,2340.1033,11846.509,71890000.0,7230000.0,9970000.0,149970000.0,82700000.0,3490000.0,189110000.0,North America
704,704,Canada,2001,17.888384,3.852814,29.515087,558360450.0,0.17350227,2.172077,3578.2505,1354.8591,515.1604,2439.9639,10621.019,10.572323,0.6407468,309.8011,,30.225468,1.5438763,0.05408549,0.9088398,915.80396,210.39255,840.422,369.12305,1140.4631,5448.27,2439.9639,10942.033,68670000.0,6980000.0,8840000.0,147790000.0,76710000.0,3440000.0,194330000.0,North America
705,705,Canada,2002,17.875952,3.892342,28.374775,563728500.0,3.3672378,2.1453412,3510.3208,1231.3077,491.82544,2378.266,11075.427,13.001188,0.63420427,318.68768,,31.394077,1.5438763,0.062292717,1.109589,956.91675,205.47945,874.6652,371.2714,1183.052,5233.4536,2378.266,11407.75,75420000.0,7150000.0,7870000.0,159650000.0,77990000.0,2730000.0,193720000.0,North America
706,706,Canada,2003,18.242985,3.8202257,28.84478,580792450.0,-0.6412976,2.0990355,3441.3347,1216.5288,607.4792,2335.9993,10558.327,21.673248,0.62821007,295.88696,,29.429045,1.6811097,0.06209666,1.880109,915.9111,202.64735,897.848,370.3575,1227.1875,5265.3433,2335.9993,10876.515,79410000.0,7250000.0,8080000.0,162280000.0,81340000.0,3000000.0,203330000.0,North America
707,707,Canada,2004,18.024103,3.8968613,28.910599,579162750.0,0.79163104,2.0227456,3108.9844,1258.5317,599.07855,2793.418,10531.334,29.253706,0.31120965,304.98547,,30.639145,1.6857156,0.038653545,2.5609758,917.0687,243.24634,878.19775,349.85416,1280.9209,4966.5947,2793.418,10865.885,76430000.0,7520000.0,8060000.5,159700000.0,83430000.0,2690000.0,192030000.0,North America
708,708,Canada,2005,17.658808,3.8108644,27.911037,572854800.0,6.086479,1.9343793,3170.76,1136.862,513.2525,2817.4944,11157.7705,48.396786,0.6165195,282.36594,,28.610668,1.989885,0.045698926,4.2135873,972.9993,245.69861,875.9175,348.35583,1249.1073,4820.8745,2817.4944,11489.149,74450000.0,7610000.0,16459999.0,163460000.0,67000000.0,2470000.0,211480000.0,North America
709,709,Canada,2006,17.343943,3.8817735,27.01891,568173250.0,1.3675829,1.8550538,2928.0347,1233.8528,320.21564,2969.5498,10772.25,75.39873,0.610516,272.90063,,27.931395,2.0079758,0.05614973,6.6124744,943.5489,260.114,870.735,337.42917,1154.0778,4482.1035,2969.5498,11121.16,69710000.0,7730000.0,16680000.0,162350000.0,64430000.0,3210000.0,210390000.0,North America
710,710,Canada,2007,17.886063,3.7964191,27.1644,591888640.0,1.0779973,1.8769472,3217.3774,1299.7031,369.5738,2805.1953,11108.972,90.95807,0.9065588,271.66547,,28.097116,7.726561,0.06914894,7.9980817,977.7167,246.8937,936.5643,352.75916,1292.9395,4886.6543,2805.1953,11472.502,74550000.0,7730000.0,17220000.0,167690000.0,65190004.0,3740000.0,227920000.0,North America
711,711,Canada,2008,17.213322,3.6650615,25.347824,575769900.0,1.236494,1.7951187,3013.5352,1184.7856,299.8587,2850.6008,11285.509,113.306526,1.1958473,238.57153,,24.934269,9.288763,0.092348285,9.996079,996.0098,251.59009,925.4387,335.22165,1247.8242,4498.1797,2850.6008,11638.583,73890000.0,6990000.0,17400000.0,167680000.0,62880000.0,3570000.0,212500000.0,North America
712,712,Canada,2009,16.04697,3.4383383,23.323202,542810750.0,5.7764044,1.7209185,2504.555,1338.305,296.80984,2644.6821,10899.484,196.29655,3.251901,264.29083,,27.943928,8.931411,0.2860892,17.432156,967.6835,234.81633,897.27527,280.08417,1217.4233,4139.67,2644.6821,11363.324,71820000.0,5360000.0,14310000.0,163760000.0,55590000.0,3410000.0,202130000.0,North America
713,713,Canada,2010,16.221771,3.4279861,23.059841,554734300.0,9.263586,1.6630768,2528.0068,1543.4147,207.62115,2632.6948,10275.493,254.99388,7.6030283,301.1969,,32.179867,10.408488,0.6655093,22.71925,915.0646,234.44788,915.721,286.96695,1274.5822,4279.043,2632.6948,10839.287,67640000.0,6010000.0,16480000.0,169430000.0,59550000.0,4750000.0,208190000.0,North America
714,714,Canada,2011,16.301926,3.4158103,24.502659,563320400.0,6.4890447,1.6325978,2312.2258,1809.5554,179.71117,2689.5903,10872.96,294.88837,16.495228,295.46716,,31.918076,16.785923,1.4811274,26.39527,973.3775,240.77234,1005.508,258.99026,1274.0273,4301.492,2689.5903,11479.811,72840000.0,6020000.0,17450000.0,169060000.0,64070000.0,4570000.0,209160000.0,North America
715,715,Canada,2012,16.156374,3.4662802,23.48556,564221200.0,2.2717106,1.6120595,1985.825,1810.8663,182.69019,2697.4004,10888.964,323.85986,25.198645,312.4059,,34.105686,21.906025,2.270121,29.153318,980.06995,242.78998,994.2353,245.4161,1281.3368,3979.3816,2697.4004,11550.429,67540000.0,6530000.0,17130000.0,169380000.0,65379996.0,2420000.0,210410000.0,North America
716,716,Canada,2013,16.117844,3.4510632,23.771904,568853800.0,1.4919319,1.6114085,1998.6729,1708.2504,188.70372,2910.4575,11100.936,315.92288,42.50084,312.80618,,34.486282,21.472773,3.8337338,28.504969,1002.0176,262.71216,1054.407,239.3327,1283.0155,3895.627,2910.4575,11772.166,70390000.0,5970000.0,17650000.0,173130000.0,63930000.0,2940000.0,213190000.0,North America
717,717,Canada,2014,15.896746,3.5644946,24.899134,566468860.0,-1.4664093,1.5979333,1947.0023,1825.4902,133.5793,2989.8188,10734.051,359.76608,59.493298,275.0162,,30.610142,22.155499,5.3949137,32.61341,973.28595,271.08023,1098.4153,227.59738,1276.0674,3906.072,2989.8188,11428.326,74280000.0,5910000.0,18290000.0,171600000.0,63750000.0,3940000.0,215360000.0,North America
718,718,Canada,2015,15.728835,3.4989505,23.849535,565644100.0,-4.9140496,1.5976436,1806.3392,1890.3164,139.03473,2811.2822,10627.537,749.95337,80.36208,277.79138,,31.209934,20.805141,7.328991,68.26934,967.5779,255.95148,1103.3245,214.34064,1280.1887,3835.6904,2811.2822,11735.645,70690000.0,6190000.0,19060000.0,171090000.0,62840000.0,3470000.0,213980000.0,North America
719,719,Canada,2016,15.373321,3.327735,23.147282,558871600.0,-6.6950216,1.5779909,1788.5562,1810.5624,133.13768,2770.5842,10602.325,850.8158,110.85638,312.48843,,35.49851,20.058672,7.5503807,77.7214,968.4232,253.07408,1056.379,213.62148,1265.299,3732.256,2770.5842,11876.486,68290000.0,6110000.0,19370000.0,170190000.0,67870000.0,2150000.0,210840000.0,North America
720,720,Canada,2017,15.474768,3.3430254,23.233511,569602940.0,-7.233024,1.5826746,1706.3994,1669.7231,106.49715,2733.0645,10720.079,856.0523,96.98847,302.91916,,34.828804,23.655487,8.272729,78.784035,986.46844,251.4869,1096.3907,219.35118,1251.9794,3482.6199,2733.0645,11976.039,72610000.0,6860000.0,19970000.0,174170000.0,69070000.0,2570000.0,210830000.0,North America
721,721,Canada,2018,15.526985,3.3386347,22.237806,579078850.0,-8.693879,1.5765644,1421.6384,1896.7692,107.78926,2682.1292,10346.965,897.43945,101.89034,282.61163,,32.942516,24.432734,8.686366,83.262085,959.9352,248.83371,1176.9022,180.96176,1293.8148,3426.1968,2682.1292,11628.906,77810000.0,6990000.0,20680000.0,180290000.0,68730000.0,2620000.0,210070000.0,North America
